Id,Name,Country,ISO3
a2zWP0000000DUmYAM,Marjanci,Croatia,HRV
a2zWP0000000DUnYAM,Markusica,Croatia,HRV
a2zWP0000000DUoYAM,Martijanec,Croatia,HRV
a2zWP0000000DUpYAM,Martinska Ves,Croatia,HRV
a2zWP0000000DUqYAM,Marusevec,Croatia,HRV
a2zWP0000000DUrYAM,Matulji,Croatia,HRV
a2zWP0000000DUsYAM,Medulin,Croatia,HRV
a2zWP0000000DUtYAM,Davor,Croatia,HRV
a2zWP0000000DUuYAM,Metkovic,Croatia,HRV
a2zWP0000000DUvYAM,Gradec,Croatia,HRV
a2zWP0000000DUwYAM,Gradiste,Croatia,HRV
a2zWP0000000DUxYAM,Mihovljan,Croatia,HRV
a2zWP0000000DUyYAM,Mikleus,Croatia,HRV
a2zWP0000000DUzYAM,Milna,Croatia,HRV
a2zWP0000000DV0YAM,Mlini,Croatia,HRV
a2zWP0000000DV1YAM,Mliniste,Croatia,HRV
a2zWP0000000DV2YAM,Molve,Croatia,HRV
a2zWP0000000DV3YAM,Moscenicka Draga,Croatia,HRV
a2zWP0000000DV4YAM,Motovun,Croatia,HRV
a2zWP0000000DV5YAM,Mreznicke Poljice,Croatia,HRV
a2zWP0000000DV6YAM,Mrkopalj,Croatia,HRV
a2zWP0000000DV7YAM,Murter,Croatia,HRV
a2zWP0000000DV8YAM,Mursko Sredisce,Croatia,HRV
a2zWP0000000DV9YAM,Naglici,Croatia,HRV
a2zWP0000000DVAYA2,Nasice,Croatia,HRV
a2zWP0000000DVBYA2,Nedelisce,Croatia,HRV
a2zWP0000000DVCYA2,Nedescina,Croatia,HRV
a2zWP0000000DVDYA2,Nerezisce,Croatia,HRV
a2zWP0000000DVEYA2,Negoslavci,Croatia,HRV
a2zWP0000000DVFYA2,Netretic,Croatia,HRV
a2zWP0000000DVGYA2,Nijemci,Croatia,HRV
a2zWP0000000DVHYA2,Nin,Croatia,HRV
a2zWP0000000DVIYA2,Nova Bukovica,Croatia,HRV
a2zWP0000000DVJYA2,Nova Gradiska,Croatia,HRV
a2zWP0000000DVKYA2,Nova Kapela,Croatia,HRV
a2zWP0000000DVLYA2,Nova Raca,Croatia,HRV
a2zWP0000000DVMYA2,Novalja,Croatia,HRV
a2zWP0000000DVNYA2,Novi Golubovec,Croatia,HRV
a2zWP0000000DVOYA2,Novi Marof,Croatia,HRV
a2zWP0000000DVPYA2,Novi Vinodolski,Croatia,HRV
a2zWP0000000DVQYA2,Novigrad,Croatia,HRV
a2zWP0000000DVRYA2,Novigrad Podravski,Croatia,HRV
a2zWP0000000DVSYA2,Novo Virje,Croatia,HRV
a2zWP0000000DVTYA2,Novska,Croatia,HRV
a2zWP0000000DVUYA2,Nustar,Croatia,HRV
a2zWP0000000DVVYA2,Obrovac,Croatia,HRV
a2zWP0000000DVWYA2,Ogulin,Croatia,HRV
a2zWP0000000DVXYA2,Oklaj,Croatia,HRV
a2zWP0000000DVYYA2,Okrug Gornji,Croatia,HRV
a2zWP0000000DVZYA2,Okucani,Croatia,HRV
a2zWP0000000DVaYAM,Omis,Croatia,HRV
a2zWP0000000DVbYAM,Omisalj,Croatia,HRV
a2zWP0000000DVcYAM,Opatija,Croatia,HRV
a2zWP0000000DVdYAM,Oprisavci,Croatia,HRV
a2zWP0000000DVeYAM,Oprtalj,Croatia,HRV
a2zWP0000000DVfYAM,Opuzen,Croatia,HRV
a2zWP0000000DVgYAM,Orahovica,Croatia,HRV
a2zWP0000000DVhYAM,Orebic,Croatia,HRV
a2zWP0000000DViYAM,Orehovica,Croatia,HRV
a2zWP0000000DVjYAM,Oriovac,Croatia,HRV
a2zWP0000000DVkYAM,Orisje,Croatia,HRV
a2zWP0000000DVlYAM,Orle,Croatia,HRV
a2zWP0000000DVmYAM,Oroslavje,Croatia,HRV
a2zWP0000000DVnYAM,Osijek,Croatia,HRV
a2zWP0000000DVoYAM,Otric-Seoci,Croatia,HRV
a2zWP0000000DVpYAM,Otok,Croatia,HRV
a2zWP0000000DVqYAM,Otocac,Croatia,HRV
a2zWP0000000DVrYAM,Ozalj,Croatia,HRV
a2zWP0000000DVsYAM,Pag,Croatia,HRV
a2zWP0000000DVtYAM,Pakostane,Croatia,HRV
a2zWP0000000DVuYAM,Pakrac,Croatia,HRV
a2zWP0000000DVvYAM,Pasman,Croatia,HRV
a2zWP0000000DVwYAM,Pazin,Croatia,HRV
a2zWP0000000DVxYAM,Perusic,Croatia,HRV
a2zWP0000000DVyYAM,Peteranec,Croatia,HRV
a2zWP0000000DVzYAM,Petlovac,Croatia,HRV
a2zWP0000000DW0YAM,Petrijanec,Croatia,HRV
a2zWP0000000DW1YAM,Petrijevci,Croatia,HRV
a2zWP0000000DW2YAM,Petrinja,Croatia,HRV
a2zWP0000000DW3YAM,Petrovsko,Croatia,HRV
a2zWP0000000DW4YAM,Preko,Croatia,HRV
a2zWP0000000DW5YAM,Pican,Croatia,HRV
a2zWP0000000DW6YAM,Pirovac,Croatia,HRV
a2zWP0000000DW7YAM,Pisarovina,Croatia,HRV
a2zWP0000000DW8YAM,Pitomaca,Croatia,HRV
a2zWP0000000DW9YAM,Plaski,Croatia,HRV
a2zWP0000000DWAYA2,Pleternica,Croatia,HRV
a2zWP0000000DWBYA2,Ploce,Croatia,HRV
a2zWP0000000DWCYA2,Podbablje Gornje,Croatia,HRV
a2zWP0000000DWDYA2,Podcrkavlje,Croatia,HRV
a2zWP0000000DWEYA2,Podgora,Croatia,HRV
a2zWP0000000DWFYA2,Podgorac,Croatia,HRV
a2zWP0000000DWGYA2,Podravska Moslavina,Croatia,HRV
a2zWP0000000DWHYA2,Podravske Sesvete,Croatia,HRV
a2zWP0000000DWIYA2,Podrebar,Croatia,HRV
a2zWP0000000DWJYA2,Podturen,Croatia,HRV
a2zWP0000000DWKYA2,Pokupsko,Croatia,HRV
a2zWP0000000DWLYA2,Polaca,Croatia,HRV
a2zWP0000000DWMYA2,Policnik,Croatia,HRV
a2zWP0000000DWNYA2,Poljanica Bistranska,Croatia,HRV
a2zWP0000000DWOYA2,Popovac,Croatia,HRV
a2zWP0000000DWPYA2,Popovaca,Croatia,HRV
a2zWP0000000DWQYA2,Porec,Croatia,HRV
a2zWP0000000DWRYA2,Posedarje,Croatia,HRV
a2zWP0000000DWSYA2,Postira,Croatia,HRV
a2zWP0000000DWTYA2,Povljana,Croatia,HRV
a2zWP0000000DWUYA2,Pozega,Croatia,HRV
a2zWP0000000DWVYA2,Pregrada,Croatia,HRV
a2zWP0000000DWWYA2,Prelog,Croatia,HRV
a2zWP0000000DWXYA2,Preseka,Croatia,HRV
a2zWP0000000DWYYA2,Prgomet,Croatia,HRV
a2zWP0000000DWZYA2,Pribislavec,Croatia,HRV
a2zWP0000000DWaYAM,Primorski Dolac,Croatia,HRV
a2zWP0000000DWbYAM,Primosten,Croatia,HRV
a2zWP0000000DWcYAM,Privlaka,Croatia,HRV
a2zWP0000000DWdYAM,Prosinec,Croatia,HRV
a2zWP0000000DWeYAM,Pucak,Croatia,HRV
a2zWP0000000DWfYAM,Pula,Croatia,HRV
a2zWP0000000DWgYAM,Punat,Croatia,HRV
a2zWP0000000DWhYAM,Punitovci,Croatia,HRV
a2zWP0000000DWiYAM,Pucisca,Croatia,HRV
a2zWP0000000DWjYAM,Rab,Croatia,HRV
a2zWP0000000DWkYAM,Radoboj,Croatia,HRV
a2zWP0000000DWlYAM,Rakovec,Croatia,HRV
a2zWP0000000DWmYAM,Rakovica,Croatia,HRV
a2zWP0000000DWnYAM,Rasa,Croatia,HRV
a2zWP0000000DWoYAM,Rasinja,Croatia,HRV
a2zWP0000000DWpYAM,Ravna Gora,Croatia,HRV
a2zWP0000000DWqYAM,Razanac,Croatia,HRV
a2zWP0000000DWrYAM,Resetari,Croatia,HRV
a2zWP0000000DWsYAM,Ribnik,Croatia,HRV
a2zWP0000000DWtYAM,Rijeka,Croatia,HRV
a2zWP0000000DWuYAM,Rogoznica,Croatia,HRV
a2zWP0000000DWvYAM,Rovinj,Croatia,HRV
a2zWP0000000DWwYAM,Rovisce,Croatia,HRV
a2zWP0000000DWxYAM,Rugvica,Croatia,HRV
a2zWP0000000DWyYAM,Runovic,Croatia,HRV
a2zWP0000000DWzYAM,Ruzic,Croatia,HRV
a2zWP0000000DX0YAM,Saborsko,Croatia,HRV
a2zWP0000000DX1YAM,Dolus,Croatia,HRV
a2zWP0000000DX2YAM,Sali,Croatia,HRV
a2zWP0000000DX3YAM,Samobor,Croatia,HRV
a2zWP0000000DX4YAM,Sandrovac,Croatia,HRV
a2zWP0000000DX5YAM,Satnica Dakovacka,Croatia,HRV
a2zWP0000000DX6YAM,Sela Zakanjska,Croatia,HRV
a2zWP0000000DX7YAM,Selca,Croatia,HRV
a2zWP0000000DX8YAM,Selnica,Croatia,HRV
a2zWP0000000DX9YAM,Semeljci,Croatia,HRV
a2zWP0000000DXAYA2,Senj,Croatia,HRV
a2zWP0000000DXBYA2,Senkovec,Croatia,HRV
a2zWP0000000DXCYA2,Sestanovac,Croatia,HRV
a2zWP0000000DXDYA2,Severin,Croatia,HRV
a2zWP0000000DXEYA2,Sibenik,Croatia,HRV
a2zWP0000000DXFYA2,Sibinj,Croatia,HRV
a2zWP0000000DXGYA2,Sikirevci,Croatia,HRV
a2zWP0000000DXHYA2,Sinj,Croatia,HRV
a2zWP0000000DXIYA2,Sirac,Croatia,HRV
a2zWP0000000DXJYA2,Sisak,Croatia,HRV
a2zWP0000000DXKYA2,Skabrnje,Croatia,HRV
a2zWP0000000DXLYA2,Skrad,Croatia,HRV
a2zWP0000000DXMYA2,Skradin,Croatia,HRV
a2zWP0000000DXNYA2,Slano,Croatia,HRV
a2zWP0000000DXOYA2,Slatina,Croatia,HRV
a2zWP0000000DXPYA2,Slavonski Brod,Croatia,HRV
a2zWP0000000DXQYA2,Slavonski Samac,Croatia,HRV
a2zWP0000000DXRYA2,Slunj,Croatia,HRV
a2zWP0000000DXSYA2,Smokvica,Croatia,HRV
a2zWP0000000DXTYA2,Sodolovci,Croatia,HRV
a2zWP0000000DXUYA2,Sokolovac,Croatia,HRV
a2zWP0000000DXVYA2,Solin,Croatia,HRV
a2zWP0000000DXWYA2,Sopje,Croatia,HRV
a2zWP0000000DXXYA2,Spisic-Bukovica,Croatia,HRV
a2zWP0000000DXYYA2,Sracinec,Croatia,HRV
a2zWP0000000DXZYA2,Srebreno,Croatia,HRV
a2zWP0000000DXaYAM,Stankovci,Croatia,HRV
a2zWP0000000DXbYAM,Stara Gradiska,Croatia,HRV
a2zWP0000000DXcYAM,Stari Grad,Croatia,HRV
a2zWP0000000DXdYAM,Stari Jankovci,Croatia,HRV
a2zWP0000000DXeYAM,Stari Mikanovci,Croatia,HRV
a2zWP0000000DXfYAM,Staro Petrovo Selo,Croatia,HRV
a2zWP0000000DXgYAM,Starigrad,Croatia,HRV
a2zWP0000000DXhYAM,Stefanje,Croatia,HRV
a2zWP0000000DXiYAM,Strahoninec,Croatia,HRV
a2zWP0000000DXjYAM,Strigova,Croatia,HRV
a2zWP0000000DXkYAM,Strizivojna,Croatia,HRV
a2zWP0000000DXlYAM,Stubicke Toplice,Croatia,HRV
a2zWP0000000DXmYAM,Sucuraj,Croatia,HRV
a2zWP0000000DXnYAM,Suhopolje,Croatia,HRV
a2zWP0000000DXoYAM,Sukosan,Croatia,HRV
a2zWP0000000DXpYAM,Sunja,Croatia,HRV
a2zWP0000000DXqYAM,Supetar,Croatia,HRV
a2zWP0000000DXrYAM,Sutivan,Croatia,HRV
a2zWP0000000DXsYAM,Sveta Marija,Croatia,HRV
a2zWP0000000DXtYAM,Sveta Nedjelja,Croatia,HRV
a2zWP0000000DXuYAM,Sveti Durg,Croatia,HRV
a2zWP0000000DXvYAM,Sveti Filip i Jakov,Croatia,HRV
a2zWP0000000DXwYAM,Sveti Ilija,Croatia,HRV
a2zWP0000000DXxYAM,Sveti Ivan Zabno,Croatia,HRV
a2zWP0000000DXyYAM,Sveti Ivan Zelina,Croatia,HRV
a2zWP0000000DXzYAM,Sveti Kriz Zacretje,Croatia,HRV
a2zWP0000000DY0YAM,Sveti Lovrec,Croatia,HRV
a2zWP0000000DY1YAM,Sveti Martin na Muri,Croatia,HRV
a2zWP0000000DY2YAM,Sveti Petar Orehovec,Croatia,HRV
a2zWP0000000DY3YAM,Sveti Petar u Sumi,Croatia,HRV
a2zWP0000000DY4YAM,Svetvincenat,Croatia,HRV
a2zWP0000000DY5YAM,Tar,Croatia,HRV
a2zWP0000000DY6YAM,Ston,Croatia,HRV
a2zWP0000000DY7YAM,Tinjan,Croatia,HRV
a2zWP0000000DY8YAM,Tisno,Croatia,HRV
a2zWP0000000DY9YAM,Tkon,Croatia,HRV
a2zWP0000000DYAYA2,Tompojevci,Croatia,HRV
a2zWP0000000DYBYA2,Topusko,Croatia,HRV
a2zWP0000000DYCYA2,Mace,Croatia,HRV
a2zWP0000000DYDYA2,Tordinci,Croatia,HRV
a2zWP0000000DYEYA2,Tounj,Croatia,HRV
a2zWP0000000DYFYA2,Tovarnik,Croatia,HRV
a2zWP0000000DYGYA2,Tribunj,Croatia,HRV
a2zWP0000000DYHYA2,Trilj,Croatia,HRV
a2zWP0000000DYIYA2,Trnava,Croatia,HRV
a2zWP0000000DYJYA2,Trnovec Bartolovecki,Croatia,HRV
a2zWP0000000DYKYA2,Trogir,Croatia,HRV
a2zWP0000000DYLYA2,Trpanj,Croatia,HRV
a2zWP0000000DYMYA2,Trpinja,Croatia,HRV
a2zWP0000000DYNYA2,Tucepi,Croatia,HRV
a2zWP0000000DYOYA2,Bizovac,Croatia,HRV
a2zWP0000000DYPYA2,Tuhelj,Croatia,HRV
a2zWP0000000DYQYA2,Udbina,Croatia,HRV
a2zWP0000000DYRYA2,Unesic,Croatia,HRV
a2zWP0000000DYSYA2,Valpovo,Croatia,HRV
a2zWP0000000DYTYA2,Varazdin,Croatia,HRV
a2zWP0000000DYUYA2,Varazdinske Toplice,Croatia,HRV
a2zWP0000000DYVYA2,Vela Luka,Croatia,HRV
a2zWP0000000DYWYA2,Veliki Bukovec,Croatia,HRV
a2zWP0000000DYXYA2,Veliki Prokop,Croatia,HRV
a2zWP0000000DYYYA2,Velika,Croatia,HRV
a2zWP0000000DYZYA2,Velika Gorica,Croatia,HRV
a2zWP0000000DYaYAM,Velika Kopanica,Croatia,HRV
a2zWP0000000DYbYAM,Velika Ludina,Croatia,HRV
a2zWP0000000DYcYAM,Velika Pisanica,Croatia,HRV
a2zWP0000000DYdYAM,Velika Trnovitica,Croatia,HRV
a2zWP0000000DYeYAM,Veliki Grgevac,Croatia,HRV
a2zWP0000000DYfYAM,Veliko Selce,Croatia,HRV
a2zWP0000000DYgYAM,Veliko Trgovisce,Croatia,HRV
a2zWP0000000DYhYAM,Veliko Trojstvo,Croatia,HRV
a2zWP0000000DYiYAM,Vidovec,Croatia,HRV
a2zWP0000000DYjYAM,Viljevo,Croatia,HRV
a2zWP0000000DYkYAM,Bribir,Croatia,HRV
a2zWP0000000DYlYAM,Vinica,Croatia,HRV
a2zWP0000000DYmYAM,Vinkovci,Croatia,HRV
a2zWP0000000DYnYAM,Vir,Croatia,HRV
a2zWP0000000DYoYAM,Virje,Croatia,HRV
a2zWP0000000DYpYAM,Virovitica,Croatia,HRV
a2zWP0000000DYqYAM,Vis,Croatia,HRV
a2zWP0000000DYrYAM,Viskovo,Croatia,HRV
a2zWP0000000DYsYAM,Viskovci,Croatia,HRV
a2zWP0000000DYtYAM,Visnjan - Visignano,Croatia,HRV
a2zWP0000000DYuYAM,Visoko,Croatia,HRV
a2zWP0000000DYvYAM,Vizinada,Croatia,HRV
a2zWP0000000DYwYAM,Vladislavci,Croatia,HRV
a2zWP0000000DYxYAM,Vlaka,Croatia,HRV
a2zWP0000000DYyYAM,Vodice,Croatia,HRV
a2zWP0000000DYzYAM,Vodnjan,Croatia,HRV
a2zWP0000000DZ0YAM,Voginci,Croatia,HRV
a2zWP0000000DZ1YAM,Vocin,Croatia,HRV
a2zWP0000000DZ2YAM,Vojnic,Croatia,HRV
a2zWP0000000DZ3YAM,Vratisinec,Croatia,HRV
a2zWP0000000DZ4YAM,Vrbanja,Croatia,HRV
a2zWP0000000DZ5YAM,Vrbje,Croatia,HRV
a2zWP0000000DZ6YAM,Vrbnik,Croatia,HRV
a2zWP0000000DZ7YAM,Vrbovec,Croatia,HRV
a2zWP0000000DZ8YAM,Vrbovsko,Croatia,HRV
a2zWP0000000DZ9YAM,Vrginmost,Croatia,HRV
a2zWP0000000DZAYA2,Vrgorac,Croatia,HRV
a2zWP0000000DZBYA2,Vrhovine,Croatia,HRV
a2zWP0000000DZCYA2,Vrlika,Croatia,HRV
a2zWP0000000DZDYA2,Vrpolje,Croatia,HRV
a2zWP0000000DZEYA2,Vrsar,Croatia,HRV
a2zWP0000000DZFYA2,Vrsi,Croatia,HRV
a2zWP0000000DZGYA2,Vuka,Croatia,HRV
a2zWP0000000DZHYA2,Vucilcevo,Croatia,HRV
a2zWP0000000DZIYA2,Vukovar,Croatia,HRV
a2zWP0000000DZJYA2,Belisce,Croatia,HRV
a2zWP0000000DZKYA2,Zabok,Croatia,HRV
a2zWP0000000DZLYA2,Zadar,Croatia,HRV
a2zWP0000000DZMYA2,Zadvarje,Croatia,HRV
a2zWP0000000DZNYA2,Zagorska Sela,Croatia,HRV
a2zWP0000000DZOYA2,Zagreb,Croatia,HRV
a2zWP0000000DZPYA2,Zagvozd,Croatia,HRV
a2zWP0000000DZQYA2,Zakanje,Croatia,HRV
a2zWP0000000DZRYA2,Zapresic,Croatia,HRV
a2zWP0000000DZSYA2,Zemunik Donji,Croatia,HRV
a2zWP0000000DZTYA2,Umag,Croatia,HRV
a2zWP0000000DZUYA2,Zminj,Croatia,HRV
a2zWP0000000DZVYA2,Zdenci,Croatia,HRV
a2zWP0000000DZWYA2,Zlatar,Croatia,HRV
a2zWP0000000DZXYA2,Zlatar bistrica,Croatia,HRV
a2zWP0000000DZYYA2,Zmijavci,Croatia,HRV
a2zWP0000000DZZYA2,Zrinski Topolovac,Croatia,HRV
a2zWP0000000DZaYAM,Zumberak,Croatia,HRV
a2zWP0000000DZbYAM,Zupanja,Croatia,HRV
a2zWP0000000DZcYAM,Amsterdam,Netherlands,NLD
a2zWP0000000DZdYAM,Arnhem,Netherlands,NLD
a2zWP0000000DZeYAM,Assen,Netherlands,NLD
a2zWP0000000DZfYAM,Bergen,Netherlands,NLD
a2zWP0000000DZgYAM,Borne,Netherlands,NLD
a2zWP0000000DZhYAM,Dokkum,Netherlands,NLD
a2zWP0000000DZiYAM,Groningen,Netherlands,NLD
a2zWP0000000DZjYAM,Grou,Netherlands,NLD
a2zWP0000000DZkYAM,Haarlem,Netherlands,NLD
a2zWP0000000DZlYAM,Heemskerk,Netherlands,NLD
a2zWP0000000DZmYAM,Heeze,Netherlands,NLD
a2zWP0000000DZnYAM,Heiloo,Netherlands,NLD
a2zWP0000000DZoYAM,Hengelo,Netherlands,NLD
a2zWP0000000DZpYAM,Joure,Netherlands,NLD
a2zWP0000000DZqYAM,Leeuwarden,Netherlands,NLD
a2zWP0000000DZrYAM,Lelystad,Netherlands,NLD
a2zWP0000000DZsYAM,Maastricht,Netherlands,NLD
a2zWP0000000DZtYAM,Middelburg,Netherlands,NLD
a2zWP0000000DZuYAM,Drachten,Netherlands,NLD
a2zWP0000000DZvYAM,Schiermonnikoog,Netherlands,NLD
a2zWP0000000DZwYAM,Sellingen,Netherlands,NLD
a2zWP0000000DZxYAM,'s-Hertogenbosch,Netherlands,NLD
a2zWP0000000DZyYAM,Son en Breugel,Netherlands,NLD
a2zWP0000000DZzYAM,Utrecht,Netherlands,NLD
a2zWP0000000Da0YAE,Venlo,Netherlands,NLD
a2zWP0000000Da1YAE,Wolvega,Netherlands,NLD
a2zWP0000000Da2YAE,Zwolle,Netherlands,NLD
a2zWP0000000Da3YAE,Ciudad Choluteca,Honduras,HND
a2zWP0000000Da4YAE,Comayagua,Honduras,HND
a2zWP0000000Da5YAE,Coxen Hole,Honduras,HND
a2zWP0000000Da6YAE,Gracias,Honduras,HND
a2zWP0000000Da7YAE,Juticalpa,Honduras,HND
a2zWP0000000Da8YAE,La Ceiba,Honduras,HND
a2zWP0000000Da9YAE,La Esperanza,Honduras,HND
a2zWP0000000DaAYAU,La Paz,Honduras,HND
a2zWP0000000DaBYAU,Nacaome,Honduras,HND
a2zWP0000000DaCYAU,Nueva Ocotepeque,Honduras,HND
a2zWP0000000DaDYAU,Puerto Lempira,Honduras,HND
a2zWP0000000DaEYAU,San Pedro Sula,Honduras,HND
a2zWP0000000DaFYAU,Santa Barbara,Honduras,HND
a2zWP0000000DaGYAU,Santa Rosa de Copan,Honduras,HND
a2zWP0000000DaHYAU,Tegucigalpa,Honduras,HND
a2zWP0000000DaIYAU,Trujillo,Honduras,HND
a2zWP0000000DaJYAU,Yoro,Honduras,HND
a2zWP0000000DaKYAU,Yuscaran,Honduras,HND
a2zWP0000000DaLYAU,Hong Kong,"Hong Kong, China",HKG
a2zWP0000000DaMYAU,Kowloon,"Hong Kong, China",HKG
a2zWP0000000DaNYAU,Central,"Hong Kong, China",HKG
a2zWP0000000DaOYAU,Sai Kung,"Hong Kong, China",HKG
a2zWP0000000DaPYAU,Sha Tin,"Hong Kong, China",HKG
a2zWP0000000DaQYAU,Sham Shui Po,"Hong Kong, China",HKG
a2zWP0000000DaRYAU,Tai Po,"Hong Kong, China",HKG
a2zWP0000000DaSYAU,Tsuen Wan,"Hong Kong, China",HKG
a2zWP0000000DaTYAU,Tuen Mun,"Hong Kong, China",HKG
a2zWP0000000DaUYAU,Wan Chai,"Hong Kong, China",HKG
a2zWP0000000DaVYAU,Wong Tai Sin,"Hong Kong, China",HKG
a2zWP0000000DaWYAU,Yuen Long Kau Hui,"Hong Kong, China",HKG
a2zWP0000000DaXYAU,Abi al Khasib,Iraq,IRQ
a2zWP0000000DaYYAU,Ad Dawr,Iraq,IRQ
a2zWP0000000DaZYAU,Ad Diwaniyah,Iraq,IRQ
a2zWP0000000DaaYAE,Afak,Iraq,IRQ
a2zWP0000000DabYAE,Aqrah,Iraq,IRQ
a2zWP0000000DacYAE,Al 'Amadiyah,Iraq,IRQ
a2zWP0000000DadYAE,Al 'Amarah,Iraq,IRQ
a2zWP0000000DaeYAE,Al 'Aziziyah,Iraq,IRQ
a2zWP0000000DafYAE,Al Ba'aj,Iraq,IRQ
a2zWP0000000DagYAE,Al Fallujah,Iraq,IRQ
a2zWP0000000DahYAE,Al Hadar,Iraq,IRQ
a2zWP0000000DaiYAE,Al Hamzah,Iraq,IRQ
a2zWP0000000DajYAE,Al Hashimiyah,Iraq,IRQ
a2zWP0000000DakYAE,Al Hawijah,Iraq,IRQ
a2zWP0000000DalYAE,Al Hayy,Iraq,IRQ
a2zWP0000000DamYAE,Al Hillah,Iraq,IRQ
a2zWP0000000DanYAE,Al Hindiyah,Iraq,IRQ
a2zWP0000000DaoYAE,Al Jabayish,Iraq,IRQ
a2zWP0000000DapYAE,Al Kahla',Iraq,IRQ
a2zWP0000000DaqYAE,Al Khalis,Iraq,IRQ
a2zWP0000000DarYAE,Al Kut,Iraq,IRQ
a2zWP0000000DasYAE,Al Madinah,Iraq,IRQ
a2zWP0000000DatYAE,Al Mahawil,Iraq,IRQ
a2zWP0000000DauYAE,Al Mahmudiyah,Iraq,IRQ
a2zWP0000000DavYAE,Al Manadhirah,Iraq,IRQ
a2zWP0000000DawYAE,Al Maymunah,Iraq,IRQ
a2zWP0000000DaxYAE,Al Miqdadiyah,Iraq,IRQ
a2zWP0000000DayYAE,Al Musayyib,Iraq,IRQ
a2zWP0000000DazYAE,Al Faw,Iraq,IRQ
a2zWP0000000Db0YAE,Ali al Gharbi,Iraq,IRQ
a2zWP0000000Db1YAE,An Nu'maniyah,Iraq,IRQ
a2zWP0000000Db2YAE,Anah,Iraq,IRQ
a2zWP0000000Db3YAE,Ar Rifa'i,Iraq,IRQ
a2zWP0000000Db4YAE,Ar Rumaythah,Iraq,IRQ
a2zWP0000000Db5YAE,Ar Rutbah,Iraq,IRQ
a2zWP0000000Db6YAE,Ash Sharqat,Iraq,IRQ
a2zWP0000000Db7YAE,Ash Shatrah,Iraq,IRQ
a2zWP0000000Db8YAE,Ash Shaykhan,Iraq,IRQ
a2zWP0000000Db9YAE,Ayn Tamr,Iraq,IRQ
a2zWP0000000DbAYAU,Az Zubayr,Iraq,IRQ
a2zWP0000000DbBYAU,Badrah,Iraq,IRQ
a2zWP0000000DbCYAU,Baghdad,Iraq,IRQ
a2zWP0000000DbDYAU,Balad,Iraq,IRQ
a2zWP0000000DbEYAU,Baladruz,Iraq,IRQ
a2zWP0000000DbFYAU,Baqubah,Iraq,IRQ
a2zWP0000000DbGYAU,Basrah,Iraq,IRQ
a2zWP0000000DbHYAU,Bayji,Iraq,IRQ
a2zWP0000000DbIYAU,Baynjiwayn,Iraq,IRQ
a2zWP0000000DbJYAU,Choman,Iraq,IRQ
a2zWP0000000DbKYAU,Chwarta,Iraq,IRQ
a2zWP0000000DbLYAU,Derbendixan,Iraq,IRQ
a2zWP0000000DbMYAU,Dibis,Iraq,IRQ
a2zWP0000000DbNYAU,Dihok,Iraq,IRQ
a2zWP0000000DbOYAU,Dukan,Iraq,IRQ
a2zWP0000000DbPYAU,Abu Ghurayb,Iraq,IRQ
a2zWP0000000DbQYAU,Al Qa'im,Iraq,IRQ
a2zWP0000000DbRYAU,Al Qurnah,Iraq,IRQ
a2zWP0000000DbSYAU,Erbil,Iraq,IRQ
a2zWP0000000DbTYAU,Hadithah,Iraq,IRQ
a2zWP0000000DbUYAU,Jamjamal,Iraq,IRQ
a2zWP0000000DbVYAU,Karbala,Iraq,IRQ
a2zWP0000000DbWYAU,Kelar,Iraq,IRQ
a2zWP0000000DbXYAU,Khanaqin,Iraq,IRQ
a2zWP0000000DbZYAU,Kifri,Iraq,IRQ
a2zWP0000000DbaYAE,Kirkuk,Iraq,IRQ
a2zWP0000000DbbYAE,Koysinceq,Iraq,IRQ
a2zWP0000000DbcYAE,Ash Shamiyah,Iraq,IRQ
a2zWP0000000DbdYAE,Mawet,Iraq,IRQ
a2zWP0000000DbeYAE,Mexmur,Iraq,IRQ
a2zWP0000000DbfYAE,Mergasur,Iraq,IRQ
a2zWP0000000DbgYAE,Mosul,Iraq,IRQ
a2zWP0000000DbhYAE,Najaf,Iraq,IRQ
a2zWP0000000DbiYAE,Nasiriyah,Iraq,IRQ
a2zWP0000000DbjYAE,Daquq,Iraq,IRQ
a2zWP0000000DbkYAE,Qal'at Salih,Iraq,IRQ
a2zWP0000000DblYAE,Qeladize,Iraq,IRQ
a2zWP0000000DbmYAE,Qeredagh,Iraq,IRQ
a2zWP0000000DbnYAE,Ramadi,Iraq,IRQ
a2zWP0000000DboYAE,Raniye,Iraq,IRQ
a2zWP0000000DbpYAE,Rawah,Iraq,IRQ
a2zWP0000000DbqYAE,Ruwandiz,Iraq,IRQ
a2zWP0000000DbrYAE,As Salman,Iraq,IRQ
a2zWP0000000DbsYAE,As Samawah,Iraq,IRQ
a2zWP0000000DbtYAE,Saymayl,Iraq,IRQ
a2zWP0000000DbuYAE,Seyid Sadiq,Iraq,IRQ
a2zWP0000000DbvYAE,Shaqlawah,Iraq,IRQ
a2zWP0000000DbwYAE,Sinjar,Iraq,IRQ
a2zWP0000000DbxYAE,Soran,Iraq,IRQ
a2zWP0000000DbyYAE,As Sulaymaniyah,Iraq,IRQ
a2zWP0000000DbzYAE,Suq ash Shuyukh,Iraq,IRQ
a2zWP0000000Dc0YAE,As Suwayrah,Iraq,IRQ
a2zWP0000000Dc1YAE,Tallkayf,Iraq,IRQ
